Gouffre Z510
SURVEY NAME: Z510.Z510
SURVEY DATE: 04 09 2020 COMMENT: Interclub Gouffre des Partages(Length : 117.31m Surface : 0.0m Duplicate : 13.46m)
SURVEY TEAM:
Guy Lamure, Alexandre Pont, Olivier Venaut
DECLINATION:    0.00  FORMAT: DMMDUDRLLAaDdNF  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00 DISCOVERY: 01 01 2020

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

             [Lonne]19    [Lonne]19    0.00     47.61    -90.00     0.00     0.00     0.00     0.00  #|LP#  [ 5.5@Z510 None - 5.5@Z510 None ] 
             [Lonne]19    [Lonne]42    2.62     47.61    -90.00     0.00     0.00     0.00     0.00  #|LP#  [ 5.5@Z510 None - 9.1@Z510 None ] 
             [Lonne]19    [Lonne]48    16.57    219.51   -52.00     0.00     0.00     0.00     0.00  [ 5.5@Z510 None - 5.6@Z510 None ] 
             [Lonne]42    [Lonne]43    11.68    47.61    44.00     0.00     0.00     0.00     0.00  #|LP#  [ 9.1@Z510 None - 9.2@Z510 None ] 
             [Lonne]43    [Lonne]44    10.30    289.71   39.00     0.00     0.00     0.00     0.00  #|LP#  [ 9.2@Z510 None - 9.3@Z510 None ] 
             [Lonne]44    [Lonne]45    19.55    287.91   28.00     0.00     0.00     0.00     0.00  #|LP#  [ 9.3@Z510 None - 9.4@Z510 None ] 
             [Lonne]45    [Lonne]46    11.35    269.01   10.00     0.00     0.00     0.00     0.00  [ 9.4@Z510 None - 9.5@Z510 None ] 
             [Lonne]46    [Lonne]47    38.25    41.31    52.00     0.00     0.00     0.00     0.00  [ 9.5@Z510 None - 9.6@Z510 None ] 
             [Lonne]48    [Lonne]49    49.38    174.51   -78.00     0.00     0.00     0.00     0.00  [ 5.6@Z510 None - 5.7@Z510 None ] 
             [Lonne]49    [Lonne]50    16.80    72.81    -24.00     0.00     0.00     0.00     0.00  [ 5.7@Z510 None - 5.8@Z510 None ] 
             [Lonne]50    [Lonne]51    48.95    35.01    -82.00     0.00     0.00     0.00     0.00  [ 5.8@Z510 None - 5.9@Z510 None ] 
             [Lonne]51    [Lonne]52    18.70    266.31   -66.00     0.00     0.00     0.00     0.00  [ 5.9@Z510 None - 5.10@Z510 None ] 
             [Lonne]52    [Lonne]53    21.06    251.91   -60.00     0.00     0.00     0.00     0.00  [ 5.10@Z510 None - 5.11@Z510 None ] 
             [Lonne]53    [Lonne]54    9.38     285.21   -50.00     0.00     0.00     0.00     0.00  [ 5.11@Z510 None - 5.12@Z510 None ] 
             [Lonne]54    [Lonne]55    13.52    249.21   -68.00     0.00     0.00     0.00     0.00  [ 5.12@Z510 None - 5.13@Z510 None ] 
             [Lonne]55    [Lonne]56    28.15    157.41   -62.00     0.00     0.00     0.00     0.00  [ 5.13@Z510 None - 5.14@Z510 None ] 
             [Lonne]56    [Lonne]57    10.37    225.81   -43.00     0.00     0.00     0.00     0.00  [ 5.14@Z510 None - 5.15@Z510 None ] 
             [Lonne]57    [Lonne]58    19.72    215.01   -60.00     0.00     0.00     0.00     0.00  [ 5.15@Z510 None - 5.16@Z510 None ] 
             [Lonne]58    [Lonne]59    25.23    243.81   -82.00     0.00     0.00     0.00     0.00  [ 5.16@Z510 None - 5.17@Z510 None ] 
             [Lonne]59    [Lonne]60    5.25     184.41   -57.00     0.00     0.00     0.00     0.00  [ 5.17@Z510 None - 5.18@Z510 None ] 
             [Lonne]60    [Lonne]61    19.03    104.31   -57.00     0.00     0.00     0.00     0.00  [ 5.18@Z510 None - 5.19@Z510 None ] 
             [Lonne]61    [Lonne]62    26.25    161.91   -65.00     0.00     0.00     0.00     0.00  [ 5.19@Z510 None - 5.20@Z510 None ] 
             [Lonne]62    [Lonne]63    6.92     80.91    -42.00     0.00     0.00     0.00     0.00  [ 5.20@Z510 None - 5.21@Z510 None ] 

Gouffre Z510
SURVEY NAME: Z510.Z510
SURVEY DATE: 06 09 2020 COMMENT: Interclub Gouffre des Partages(Length : 196.83m Surface : 0.0m Duplicate : 0.0m)
SURVEY TEAM:
Bastien Courtier, Philippe Monteil
DECLINATION:    0.00  FORMAT: DMMDUDRLLAaDdNF  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00 DISCOVERY: 01 01 2020

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

             [Lonne]1     [Lonne]1     0.00     359.01   0.00     0.00     0.00     0.00     0.00  [ 0@Z510 None - 0@Z510 None ] 
             [Lonne]1     [Lonne]4     16.40    256.31   -60.30     0.00     0.00     0.00     0.00  [ 0@Z510 None - 2.1@Z510 None ] 
             [Lonne]1     [Lonne]6     48.95    191.11   79.80     0.00     0.00     0.00     0.00  [ 0@Z510 None - 3.1@Z510 None ] 
             [Lonne]1     [Lonne]8     12.93    102.61   -31.70     0.00     0.00     0.00     0.00  [ 0@Z510 None - 4.1@Z510 None ] 
             [Lonne]8     [Lonne]9     20.60    29.51    -50.90     0.00     0.00     0.00     0.00  [ 4.1@Z510 None - 4.2@Z510 None ] 
             [Lonne]9     [Lonne]9     0.00     359.01   0.00     0.00     0.00     0.00     0.00  [ 4.2@Z510 None - 4.2@Z510 None ] 
             [Lonne]9     [Lonne]12    16.83    277.91   -48.00     0.00     0.00     0.00     0.00  [ 4.2@Z510 None - M.1@Z510 None ] 
             [Lonne]9     [Lonne]13    34.22    82.81    68.30     0.00     0.00     0.00     0.00  [ 4.2@Z510 None - 1.1@Z510 None ] 
             [Lonne]13    [Lonne]13    0.00     359.01   0.00     0.00     0.00     0.00     0.00  [ 1.1@Z510 None - 1.1@Z510 None ] 
             [Lonne]13    [Lonne]15    7.81     22.41    -24.30     0.00     0.00     0.00     0.00  [ 1.1@Z510 None - 5.1@Z510 None ] 
             [Lonne]13    [Lonne]20    58.40    72.81    76.00     0.00     0.00     0.00     0.00  [ 1.1@Z510 None - 1.2@Z510 None ] 
             [Lonne]15    [Lonne]16    20.14    84.21    -30.10     0.00     0.00     0.00     0.00  [ 5.1@Z510 None - 5.2@Z510 None ] 
             [Lonne]16    [Lonne]17    6.07     142.11   -19.90     0.00     0.00     0.00     0.00  [ 5.2@Z510 None - 5.3@Z510 None ] 
             [Lonne]17    [Lonne]18    5.87     173.11   -55.60     0.00     0.00     0.00     0.00  [ 5.3@Z510 None - 5.4@Z510 None ] 
             [Lonne]18    [Lonne]19    9.38     240.61   -24.10     0.00     0.00     0.00     0.00  [ 5.4@Z510 None - 5.5@Z510 None ] 
             [Lonne]20    [Lonne]21    3.28     30.21    0.00     0.00     0.00     0.00     0.00  [ 1.2@Z510 None - 1.3@Z510 None ] 
             [Lonne]21    [Lonne]21    0.00     359.01   0.00     0.00     0.00     0.00     0.00  [ 1.3@Z510 None - 1.3@Z510 None ] 
             [Lonne]21    [Lonne]22    14.76    141.41   83.10     0.00     0.00     0.00     0.00  [ 1.3@Z510 None - 1.4@Z510 None ] 
             [Lonne]21    [Lonne]24    50.20    311.91   -83.30     0.00     0.00     0.00     0.00  [ 1.3@Z510 None - 6.1@Z510 None ] 
             [Lonne]22    [Lonne]25    14.76    92.21    3.80     0.00     0.00     0.00     0.00  [ 1.4@Z510 None - 1.5@Z510 None ] 
             [Lonne]25    [Lonne]26    18.77    179.01   64.60     0.00     0.00     0.00     0.00  [ 1.5@Z510 None - 1.6@Z510 None ] 
             [Lonne]26    [Lonne]27    9.81     168.71   59.30     0.00     0.00     0.00     0.00  [ 1.6@Z510 None - 1.7@Z510 None ] 
             [Lonne]27    [Lonne]28    23.62    221.81   82.20     0.00     0.00     0.00     0.00  [ 1.7@Z510 None - 1.8@Z510 None ] 
             [Lonne]28    [Lonne]29    41.99    337.71   81.70     0.00     0.00     0.00     0.00  [ 1.8@Z510 None - 1.9@Z510 None ] 
             [Lonne]29    [Lonne]30    6.56     340.91   -4.80     0.00     0.00     0.00     0.00  [ 1.9@Z510 None - 1.10@Z510 None ] 
             [Lonne]30    [Lonne]31    66.57    274.11   82.60     0.00     0.00     0.00     0.00  [ 1.10@Z510 None - 1.11@Z510 None ] 
             [Lonne]31    [Lonne]32    14.96    12.51    34.40     0.00     0.00     0.00     0.00  [ 1.11@Z510 None - 1.12@Z510 None ] 
             [Lonne]32    [Lonne]32    0.00     359.01   0.00     0.00     0.00     0.00     0.00  [ 1.12@Z510 None - 1.12@Z510 None ] 
